# OpenSignals Text File Format
# {"20:16:02:26:60:88": {"sensor": ["RAW"], "device name": "20:16:02:26:60:88", "column": ["nSeq", "I1", "I2", "O1", "O2", "A3"], "sync interval": 2, "time": "7:6:40.879", "comments": "", "device connection": "/dev/tty.BITalino-60-88-DevB", "channels": [3], "date": "2016-6-11", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": "5.1", "device": "bitalino", "position": 0, "sampling rate": 1000, "label": ["A3"], "resolution": [4, 1, 1, 1, 1, 10], "special": [{}]}}
# EndOfHeader
1	1	1	1	0	102	
2	1	1	1	0	102	
3	1	1	1	0	102	
4	1	1	1	0	102	
5	1	1	1	0	102	
6	1	1	1	0	102	
7	1	1	1	0	103	
8	1	1	1	0	102	
9	1	1	1	0	102	
10	1	1	1	0	102	
11	1	1	1	0	102	
12	1	1	1	0	102	
13	1	1	1	0	102	
14	1	1	1	0	102	
15	1	1	1	0	102	
0	1	1	1	0	102	
1	1	1	1	0	102	
2	1	1	1	0	102	
3	1	1	1	0	102	
4	1	1	1	0	102	
5	1	1	1	0	102	
6	1	1	1	0	102	
7	1	1	1	0	102	
8	1	1	1	0	102	
9	1	1	1	0	102	
10	1	1	1	0	102	
11	1	1	1	0	102	
12	1	1	1	0	102	
13	1	1	1	0	102	
14	1	1	1	0	102	
15	1	1	1	0	102	
0	1	1	1	0	102	
1	1	1	1	0	102	
2	1	1	1	0	102	
3	1	1	1	0	103	
4	1	1	1	0	102	
5	1	1	1	0	102	
6	1	1	1	0	102	
7	1	1	1	0	102	
8	1	1	1	0	102	
9	1	1	1	0	102	
10	1	1	1	0	102	
11	1	1	1	0	102	
12	1	1	1	0	102	
13	1	1	1	0	102	
14	1	1	1	0	102	
15	1	1	1	0	102	
0	1	1	1	0	102	
1	1	1	1	0	102	
2	1	1	1	0	102	
3	1	1	1	0	102	
4	1	1	1	0	102	
5	1	1	1	0	102	
6	1	1	1	0	102	
7	1	1	1	0	102	
8	1	1	1	0	102	
9	1	1	1	0	102	
10	1	1	1	0	102	
11	1	1	1	0	102	
12	1	1	1	0	102	
13	1	1	1	0	102	
14	1	1	1	0	102	
15	1	1	1	0	102	
0	1	1	1	0	102	
