# OpenSignals Text File Format
# {"20:16:02:26:60:88": {"sensor": ["RAW"], "device name": "20:16:02:26:60:88", "column": ["nSeq", "I1", "I2", "O1", "O2", "A4"], "sync interval": 2, "time": "7:8:14.33", "comments": "", "device connection": "/dev/tty.BITalino-60-88-DevB", "channels": [4], "date": "2016-6-11", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": "5.1", "device": "bitalino", "position": 0, "sampling rate": 1000, "label": ["A4"], "resolution": [4, 1, 1, 1, 1, 10], "special": [{}]}}
# EndOfHeader
1	1	1	1	0	475	
2	1	1	1	0	469	
3	1	1	1	0	464	
4	1	1	1	0	462	
5	1	1	1	0	462	
6	1	1	1	0	460	
7	1	1	1	0	459	
8	1	1	1	0	457	
9	1	1	1	0	455	
10	1	1	1	0	452	
11	1	1	1	0	452	
12	1	1	1	0	454	
13	1	1	1	0	459	
14	1	1	1	0	464	
15	1	1	1	0	463	
0	1	1	1	0	462	
1	1	1	1	0	464	
2	1	1	1	0	463	
3	1	1	1	0	459	
4	1	1	1	0	455	
5	1	1	1	0	452	
6	1	1	1	0	455	
7	1	1	1	0	461	
8	1	1	1	0	469	
9	1	1	1	0	474	
10	1	1	1	0	479	
11	1	1	1	0	483	
12	1	1	1	0	485	
13	1	1	1	0	487	
14	1	1	1	0	488	
15	1	1	1	0	488	
0	1	1	1	0	488	
1	1	1	1	0	489	
2	1	1	1	0	494	
3	1	1	1	0	495	
4	1	1	1	0	496	
5	1	1	1	0	495	
6	1	1	1	0	490	
7	1	1	1	0	482	
8	1	1	1	0	476	
9	1	1	1	0	476	
10	1	1	1	0	483	
11	1	1	1	0	493	
12	1	1	1	0	499	
13	1	1	1	0	500	
14	1	1	1	0	499	
15	1	1	1	0	495	
0	1	1	1	0	489	
1	1	1	1	0	482	
2	1	1	1	0	479	
3	1	1	1	0	475	
4	1	1	1	0	470	
5	1	1	1	0	467	
6	1	1	1	0	470	
7	1	1	1	0	471	
8	1	1	1	0	474	
9	1	1	1	0	478	
10	1	1	1	0	480	
11	1	1	1	0	480	
12	1	1	1	0	481	
13	1	1	1	0	485	
14	1	1	1	0	490	
15	1	1	1	0	495	
0	1	1	1	0	497	
1	1	1	1	0	504	
2	1	1	1	0	508	
3	1	1	1	0	505	
4	1	1	1	0	501	
5	1	1	1	0	496	
6	1	1	1	0	499	
7	1	1	1	0	505	
8	1	1	1	0	509	
9	1	1	1	0	511	
10	1	1	1	0	509	
11	1	1	1	0	508	
12	1	1	1	0	508	
13	1	1	1	0	511	
14	1	1	1	0	516	
15	1	1	1	0	520	
0	1	1	1	0	519	
1	1	1	1	0	515	
2	1	1	1	0	514	
3	1	1	1	0	511	
4	1	1	1	0	509	
5	1	1	1	0	504	
6	1	1	1	0	496	
7	1	1	1	0	490	
8	1	1	1	0	484	
9	1	1	1	0	484	
10	1	1	1	0	487	
11	1	1	1	0	492	
12	1	1	1	0	495	
13	1	1	1	0	497	
14	1	1	1	0	501	
15	1	1	1	0	503	
0	1	1	1	0	505	
1	1	1	1	0	505	
2	1	1	1	0	506	
3	1	1	1	0	508	
4	1	1	1	0	511	
5	1	1	1	0	515	
6	1	1	1	0	518	
7	1	1	1	0	519	
8	1	1	1	0	515	
9	1	1	1	0	509	
10	1	1	1	0	504	
11	1	1	1	0	504	
12	1	1	1	0	503	
13	1	1	1	0	501	
14	1	1	1	0	503	
15	1	1	1	0	510	
0	1	1	1	0	513	
1	1	1	1	0	518	
2	1	1	1	0	518	
3	1	1	1	0	513	
4	1	1	1	0	508	
5	1	1	1	0	506	
6	1	1	1	0	504	
7	1	1	1	0	500	
8	1	1	1	0	497	
9	1	1	1	0	492	
10	1	1	1	0	489	
11	1	1	1	0	490	
12	1	1	1	0	496	
13	1	1	1	0	501	
14	1	1	1	0	505	
15	1	1	1	0	506	
0	1	1	1	0	506	
1	1	1	1	0	504	
2	1	1	1	0	502	
3	1	1	1	0	499	
4	1	1	1	0	498	
5	1	1	1	0	499	
6	1	1	1	0	499	
7	1	1	1	0	502	
8	1	1	1	0	500	
9	1	1	1	0	500	
10	1	1	1	0	502	
11	1	1	1	0	503	
12	1	1	1	0	505	
13	1	1	1	0	505	
14	1	1	1	0	504	
15	1	1	1	0	504	
0	1	1	1	0	508	
1	1	1	1	0	512	
2	1	1	1	0	515	
3	1	1	1	0	515	
4	1	1	1	0	515	
5	1	1	1	0	516	
6	1	1	1	0	520	
7	1	1	1	0	522	
8	1	1	1	0	523	
9	1	1	1	0	523	
10	1	1	1	0	525	
11	1	1	1	0	527	
12	1	1	1	0	526	
13	1	1	1	0	526	
14	1	1	1	0	526	
15	1	1	1	0	531	
