# OpenSignals Text File Format
# {"20:16:02:26:60:88": {"sensor": ["RAW"], "device name": "20:16:02:26:60:88", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "sync interval": 2, "time": "7:5:4.409", "comments": "", "device connection": "/dev/tty.BITalino-60-88-DevB", "channels": [1], "date": "2016-6-11", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": "5.1", "device": "bitalino", "position": 0, "sampling rate": 1000, "label": ["A1"], "resolution": [4, 1, 1, 1, 1, 10], "special": [{}]}}
# EndOfHeader
1	1	1	1	0	505	
2	1	1	1	0	505	
3	1	1	1	0	507	
4	1	1	1	0	504	
5	1	1	1	0	505	
6	1	1	1	0	507	
7	1	1	1	0	507	
8	1	1	1	0	505	
9	1	1	1	0	505	
10	1	1	1	0	504	
11	1	1	1	0	504	
12	1	1	1	0	506	
13	1	1	1	0	508	
14	1	1	1	0	506	
15	1	1	1	0	505	
0	1	1	1	0	507	
1	1	1	1	0	508	
2	1	1	1	0	507	
3	1	1	1	0	505	
4	1	1	1	0	504	
5	1	1	1	0	507	
6	1	1	1	0	507	
7	1	1	1	0	507	
8	1	1	1	0	504	
9	1	1	1	0	507	
10	1	1	1	0	507	
11	1	1	1	0	508	
12	1	1	1	0	505	
13	1	1	1	0	505	
14	1	1	1	0	505	
15	1	1	1	0	507	
0	1	1	1	0	507	
1	1	1	1	0	507	
2	1	1	1	0	508	
3	1	1	1	0	507	
4	1	1	1	0	507	
5	1	1	1	0	508	
6	1	1	1	0	506	
7	1	1	1	0	506	
8	1	1	1	0	504	
9	1	1	1	0	504	
10	1	1	1	0	505	
11	1	1	1	0	510	
12	1	1	1	0	505	
13	1	1	1	0	508	
14	1	1	1	0	505	
15	1	1	1	0	505	
0	1	1	1	0	505	
1	1	1	1	0	505	
2	1	1	1	0	505	
3	1	1	1	0	506	
4	1	1	1	0	507	
5	1	1	1	0	508	
6	1	1	1	0	508	
7	1	1	1	0	507	
8	1	1	1	0	504	
9	1	1	1	0	506	
10	1	1	1	0	506	
11	1	1	1	0	507	
12	1	1	1	0	507	
13	1	1	1	0	507	
14	1	1	1	0	507	
15	1	1	1	0	504	
0	1	1	1	0	506	
1	1	1	1	0	507	
2	1	1	1	0	506	
3	1	1	1	0	505	
4	1	1	1	0	504	
5	1	1	1	0	507	
6	1	1	1	0	506	
7	1	1	1	0	507	
8	1	1	1	0	507	
9	1	1	1	0	507	
10	1	1	1	0	507	
11	1	1	1	0	508	
