# OpenSignals Text File Format
# {"20:15:12:22:81:69": {"sensor": ["RAW"], "device name": "20:15:12:22:81:69", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "sync interval": 2, "time": "16:40:34.519", "comments": "", "device connection": "/dev/tty.BITalino-DevB", "channels": [1], "date": "2016-6-17", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": "5.0", "device": "bitalino", "position": 0, "sampling rate": 1000, "label": ["A1"], "resolution": [4, 1, 1, 1, 1, 10], "special": [{}]}}
# EndOfHeader
1	1	1	0	0	641	
2	1	1	0	0	641	
3	1	1	0	0	641	
4	1	1	0	0	640	
5	1	1	0	0	640	
6	1	1	0	0	639	
7	1	1	0	0	639	
8	1	1	0	0	639	
9	1	1	0	0	638	
10	1	1	0	0	638	
11	1	1	0	0	637	
12	1	1	0	0	636	
13	1	1	0	0	636	
14	1	1	0	0	635	
15	1	1	0	0	634	
0	1	1	0	0	633	
1	1	1	0	0	632	
2	1	1	0	0	632	
3	1	1	0	0	631	
4	1	1	0	0	630	
5	1	1	0	0	629	
6	1	1	0	0	628	
7	1	1	0	0	626	
8	1	1	0	0	625	
9	1	1	0	0	624	
10	1	1	0	0	623	
11	1	1	0	0	621	
12	1	1	0	0	620	
13	1	1	0	0	618	
14	1	1	0	0	618	
15	1	1	0	0	616	
0	1	1	0	0	615	
1	1	1	0	0	614	
2	1	1	0	0	613	
3	1	1	0	0	611	
4	1	1	0	0	610	
5	1	1	0	0	608	
6	1	1	0	0	607	
7	1	1	0	0	605	
8	1	1	0	0	604	
9	1	1	0	0	603	
10	1	1	0	0	601	
11	1	1	0	0	600	
12	1	1	0	0	598	
13	1	1	0	0	595	
14	1	1	0	0	594	
15	1	1	0	0	592	
0	1	1	0	0	591	
1	1	1	0	0	589	
2	1	1	0	0	588	
3	1	1	0	0	586	
4	1	1	0	0	585	
5	1	1	0	0	583	
6	1	1	0	0	581	
7	1	1	0	0	579	
8	1	1	0	0	577	
9	1	1	0	0	576	
10	1	1	0	0	574	
11	1	1	0	0	572	
12	1	1	0	0	571	
13	1	1	0	0	569	
14	1	1	0	0	567	
15	1	1	0	0	565	
0	1	1	0	0	563	
1	1	1	0	0	561	
2	1	1	0	0	560	
3	1	1	0	0	558	
4	1	1	0	0	557	
5	1	1	0	0	555	
6	1	1	0	0	553	
